
a2ps.rb                         :_: "Any-to-PostScript filter"
mitmproxy.rb                    :_: "Intercept, modify, replay, save HTTP/S traffic"

mjpegtools.rb                   :_: "Record and playback videos and perform simple edits"

mkclean.rb                      :_: "Optimizes Matroska and WebM files"

mkcue.rb                        :_: "Generate a CUE sheet from a CD"

mkdocs.rb                       :_: "Project documentation with Markdown"

mksh.rb                         :_: "MirBSD Korn Shell"

mktorrent.rb                    :_: "Create BitTorrent metainfo files"

mkvalidator.rb                  :_: "Tool to verify Matroska and WebM files for spec conformance"

mkvdts2ac3.rb                   :_: "Convert DTS audio to AC3 within a matroska file"

mkvtomp4.rb                     :_: "Convert mkv files to mp4"

mkvtoolnix.rb                   :_: "Matroska media files manipulation tools"

mldonkey.rb                     :_: "OCaml/GTK client for the eDonkey P2P network"

mlkit.rb                        :_: "Compiler for the Standard ML programming language"

mlogger.rb                      :_: "Log to syslog from the command-line"

mlt.rb                          :_: "Author, manage, and run multitrack audio/video compositions"

mlton.rb                        :_: "Whole-program, optimizing compiler for Standard ML"

mm-common.rb                    :_: "C++ interfaces for GTK+ and GNOME"

mmix.rb                         :_: "64-bit RISC architecture designed by Donald Knuth"

mmsrip.rb                       :_: "Client for the MMS:// protocol"

mmv.rb                          :_: "Move, copy, append, and link multiple files"

mobile-shell.rb                 :_: "Remote terminal application"

mobiledevice.rb                 :_: "CLI for Apple's Private (Closed) Mobile Device Framework"

moc.rb                          :_: "Terminal-based music player"

mockserver.rb                   :_: "Mock HTTP server and proxy"

moco.rb                         :_: "Stub server with Maven, Gradle, Scala, and shell integration"

modd.rb                         :_: "Flexible tool for responding to filesystem changes"

modgit.rb                       :_: "Tool for git repo deploy with filters. Used for magento development."

modman.rb                       :_: "Module deployment script geared towards Magento development"

modules.rb                      :_: "Dynamic modification of a user's environment via modulefiles"

moe.rb                          :_: "Console text editor for ISO-8859 and ASCII"

mogenerator.rb                  :_: "Generate Objective-C code for Core Data custom classes"

mon.rb                          :_: "Monitor hosts/services/whatever and alert about problems"

monetdb.rb                      :_: "Column-store database"

mongo-c.rb                      :_: "Official C driver for MongoDB"

mongo-orchestration.rb          :_: "REST API to manage MongoDB configurations on a single host."

mongodb.rb                      :_: "High-performance, schema-free, document-oriented database"

mongoose.rb                     :_: "Web server build on top of Libmongoose embedded library"

mongrel2.rb                     :_: "Application, language, and network architecture agnostic web server"

mongroup.rb                     :_: "Monitor a group of processes with mon"

monit.rb                        :_: "Manage and monitor processes, files, directories, and devices"

monkeysphere.rb                 :_: "Use the OpenPGP web of trust to verify ssh connections"

mono.rb                         :_: "Cross platform, open source .NET development framework"

monotone.rb                     :_: "Distributed version control system (DVCS)"

montage.rb                      :_: "Toolkit for assembling FITS images into custom mosaics"

moreutils.rb                    :_: "Collection of tools that nobody wrote when UNIX was young"

mosml.rb                        :_: "Moscow ML"

mosquitto.rb                    :_: "Message broker implementing the MQTT protocol"

most.rb                         :_: "Powerful paging program"

movgrab.rb                      :_: "Downloader for youtube, dailymotion, and other video websites"

moz-git-tools.rb                :_: "Tools for working with Git at Mozilla"

mozilla-addon-sdk.rb            :_: "Create Firefox add-ons using JS, HTML, and CSS"

mozjpeg.rb                      :_: "Improved JPEG encoder"

mp3blaster.rb                   :_: "Text-based mp3 player"

mp3cat.rb                       :_: "Reads and writes mp3 files"

mp3check.rb                     :_: "Tool to check mp3 files for consistency"

mp3gain.rb                      :_: "Lossless mp3 normalizer with statistical analysis"

mp3info.rb                      :_: "MP3 technical info viewer and ID3 1.x tag editor"

mp3splt.rb                      :_: "Command-line interface to split MP3 and Ogg Vorbis files"

mp3unicode.rb                   :_: "Command-line utility to convert mp3 tags between different encodings"

mp3val.rb                       :_: "Program for MPEG audio stream validation"

mp3wrap.rb                      :_: "Wrap two or more mp3 files in a single large file"

mp4v2.rb                        :_: "Read, create, and modify MP4 files"

mpack.rb                        :_: "MIME mail packing and unpacking"

mpage.rb                        :_: "Many to one page printing utility"

mpc.rb                          :_: "Command-line music player client for mpd"

mpck.rb                         :_: "Check MP3 files for errors"

mpd.rb                          :_: "Music Player Daemon"

mpdas.rb                        :_: "C++ client to submit tracks to audioscrobbler"

mpdscribble.rb                  :_: "Last.fm reporting client for mpd"

mpdviz.rb                       :_: "Standalone console MPD visualizer"

mpegdemux.rb                    :_: "MPEG1/2 system stream demultiplexer"

mpfi.rb                         :_: "Multiple precision interval arithmetic library"

mpfr.rb                         :_: "C library for multiple-precision floating-point computations"

mpg123.rb                       :_: "MP3 player for Linux and UNIX"

mpg321.rb                       :_: "Command-line MP3 player"

mpgtx.rb                        :_: "Toolbox to manipulate MPEG files"

mpich.rb                        :_: "Implementation of the MPI Message Passing Interface standard"

mplayer.rb                      :_: "UNIX movie player"

mplayershell.rb                 :_: "Improved visual experience for MPlayer on macOS"

mpop.rb                         :_: "POP3 client"

mpssh.rb                        :_: "Mass parallel ssh"

mpv.rb                          :_: "Media player based on MPlayer and mplayer2"

mpw.rb                          :_: "Master Password for the terminal"

mr.rb                           :_: "Multiple Repository management tool"

mrtg.rb                         :_: "Multi router traffic grapher"

mruby.rb                        :_: "Lightweight implementation of the Ruby language"

msdl.rb                         :_: "Downloader for various streaming protocols"

msgpack.rb                      :_: "Library for a binary-based efficient data interchange format"

msitools.rb                     :_: "Windows installer (.MSI) tool"

msktutil.rb                     :_: "Active Directory keytab management"

msmtp.rb                        :_: "SMTP client that can be used as an SMTP plugin for Mutt"

mspdebug.rb                     :_: "Debugger for use with MSP430 MCUs"

mstch.rb                        :_: "Complete implementation of {{mustache}} templates using modern C++"

mtools.rb                       :_: "Tools for manipulating MSDOS files"
